date,theta1,theta2,OT
9633,-0.080733046,12.98025358,12.98025358
9634,-0.083864955,12.97120194,12.97120194
9635,-0.086547806,12.96136282,12.96136282
9636,-0.088776192,12.95074009,12.95074009
9637,-0.090545156,12.93933829,12.93933829
9638,-0.091850309,12.92716277,12.92716277
9639,-0.092687983,12.9142198,12.9142198
9640,-0.093055397,12.90051676,12.90051676
9641,-0.092950852,12.88606239,12.88606239
9642,-0.092373951,12.87086701,12.87086701
9643,-0.091325846,12.8549428,12.8549428
9644,-0.089809511,12.83830416,12.83830416
9645,-0.087830039,12.82096806,12.82096806
9646,-0.085394953,12.8029544,12.8029544
9647,-0.082514543,12.7842865,12.7842865
9648,-0.079202188,12.76499146,12.76499146
9649,-0.075474681,12.74510061,12.74510061
9650,-0.071352516,12.72464989,12.72464989
9651,-0.066860129,12.70368017,12.70368017
9652,-0.062026054,12.68223749,12.68223749
9653,-0.056882984,12.66037314,12.66037314
9654,-0.051467697,12.63814362,12.63814362
9655,-0.045820836,12.61561032,12.61561032
9656,-0.039986521,12.59283911,12.59283911
9657,-0.034011799,12.56989957,12.56989957
9658,-0.027945938,12.54686416,12.54686416
9659,-0.021839602,12.5238071,12.5238071
9660,-0.015743938,12.50080322,12.50080322
9661,-0.009709633,12.47792675,12.47792675
9662,-0.003785991,12.45525012,12.45525012
9663,0.001979904,12.43284287,12.43284287
9664,0.007543915,12.41077074,12.41077074
9665,0.012865424,12.38909496,12.38909496
9666,0.017907731,12.36787169,12.36787169
9667,0.02263829,12.34715182,12.34715182
9668,0.027028791,12.32698079,12.32698079
9669,0.031055097,12.3073988,12.3073988
9670,0.034697083,12.28844093,12.28844093
9671,0.037938384,12.27013755,12.27013755
9672,0.040766093,12.25251471,12.25251471
9673,0.043170428,12.23559454,12.23559454
9674,0.045144383,12.21939572,12.21939572
9675,0.046683387,12.20393392,12.20393392
9676,0.047784974,12.1892222,12.1892222
9677,0.048448472,12.17527139,12.17527139
9678,0.048674723,12.1620904,12.1620904
9679,0.048465826,12.14968659,12.14968659
9680,0.047824914,12.13806596,12.13806596
9681,0.046755947,12.12723339,12.12723339
9682,0.045263545,12.11719287,12.11719287
9683,0.043352837,12.10794758,12.10794758
9684,0.041029333,12.09950009,12.09950009
9685,0.038298817,12.0918524,12.0918524
9686,0.035167261,12.08500604,12.08500604
9687,0.031640755,12.07896215,12.07896215
9688,0.027725449,12.07372146,12.07372146
9689,0.023427513,12.06928435,12.06928435
9690,0.018753116,12.06565083,12.06565083
9691,0.013708405,12.06282056,12.06282056
9692,0.008299511,12.06079278,12.06079278
9693,0.002532557,12.05956631,12.05956631
9694,-0.003586311,12.05913947,12.05913947
9695,-0.010050891,12.05951001,12.05951001
9696,-0.016854868,12.06067504,12.06067504
9697,-0.023991749,12.06263094,12.06263094
9698,-0.031454779,12.06537322,12.06537322
9699,-0.039236845,12.06889638,12.06889638
9700,-0.047330362,12.07319378,12.07319378
9701,-0.055727141,12.07825749,12.07825749
9702,-0.06441824,12.08407802,12.08407802
9703,-0.073393802,12.09064419,12.09064419
9704,-0.082642875,12.09794286,12.09794286
9705,-0.092153216,12.10595869,12.10595869
9706,-0.101911089,12.11467389,12.11467389
9707,-0.111901056,12.12406796,12.12406796
9708,-0.122105763,12.13411743,12.13411743
9709,-0.132505745,12.14479559,12.14479559
9710,-0.143079235,12.15607231,12.15607231
9711,-0.153802018,12.16791386,12.16791386
9712,-0.164647317,12.18028275,12.18028275
9713,-0.17558574,12.19313773,12.19313773
9714,-0.186585297,12.20643385,12.20643385
9715,-0.197611494,12.22012261,12.22012261
9716,-0.208627526,12.23415224,12.23415224
9717,-0.219594553,12.24846814,12.24846814
9718,-0.230472071,12.2630134,12.2630134
9719,-0.241218362,12.27772946,12.27772946
9720,-0.251791012,12.29255678,12.29255678
9721,-0.262147461,12.30743568,12.30743568
9722,-0.27224558,12.3223071,12.3223071
9723,-0.282044222,12.33711334,12.33711334
9724,-0.291503745,12.35179881,12.35179881
9725,-0.300586463,12.36631059,12.36631059
9726,-0.309257019,12.38059896,12.38059896
9727,-0.317482668,12.39461775,12.39461775
9728,-0.325233467,12.40832456,12.40832456
9729,-0.332482369,12.42168087,12.42168087
9730,-0.339205245,12.43465205,12.43465205
9731,-0.345380824,12.44720719,12.44720719
9732,-0.350990582,12.459319,12.459319
9733,-0.356018592,12.4709635,12.4709635
9734,-0.360451343,12.48211978,12.48211978
9735,-0.364277537,12.49276968,12.49276968
9736,-0.367487892,12.50289753,12.50289753
9737,-0.370074933,12.51248978,12.51248978
9738,-0.372032806,12.5215348,12.5215348
9739,-0.373357093,12.53002259,12.53002259
9740,-0.374044648,12.53794454,12.53794454
9741,-0.374093453,12.54529323,12.54529323
9742,-0.373502487,12.55206228,12.55206228
9743,-0.372271618,12.55824617,12.55824617
9744,-0.370401514,12.56384017,12.56384017
9745,-0.367893568,12.56884024,12.56884024
9746,-0.364749851,12.57324294,12.57324294
9747,-0.360973071,12.57704546,12.57704546
9748,-0.356566557,12.58024558,12.58024558
9749,-0.351534258,12.58284173,12.58284173
9750,-0.345880764,12.58483301,12.58483301
9751,-0.339611335,12.58621928,12.58621928
9752,-0.332731954,12.58700129,12.58700129
9753,-0.3252494,12.58718078,12.58718078
9754,-0.317171335,12.58676065,12.58676065
9755,-0.308506408,12.58574517,12.58574517
9756,-0.299264381,12.58414016,12.58414016
9757,-0.289456272,12.58195321,12.58195321
9758,-0.279094512,12.57919399,12.57919399
9759,-0.268193114,12.57587448,12.57587448
9760,-0.256767858,12.57200929,12.57200929
9761,-0.244836478,12.5676159,12.5676159
9762,-0.232418849,12.56271501,12.56271501
9763,-0.219537162,12.55733078,12.55733078
9764,-0.206216086,12.55149104,12.55149104
9765,-0.192482895,12.54522757,12.54522757
9766,-0.17836755,12.53857611,12.53857611
9767,-0.163902733,12.53157652,12.53157652
9768,-0.149123803,12.52427261,12.52427261
9769,-0.13406868,12.51671205,12.51671205
9770,-0.11877764,12.50894599,12.50894599
9771,-0.103293022,12.50102869,12.50102869
9772,-0.087658859,12.49301691,12.49301691
9773,-0.071920424,12.48496926,12.48496926
9774,-0.056123734,12.47694548,12.47694548
9775,-0.040315008,12.46900559,12.46900559
9776,-0.024540125,12.4612091,12.4612091
9777,-0.008844098,12.45361422,12.45361422
9778,0.006729415,12.44627713,12.44627713
9779,0.022138531,12.43925132,12.43925132
9780,0.037343487,12.43258707,12.43258707
9781,0.0523069,12.42633107,12.42633107
9782,0.066993934,12.42052608,12.42052608
9783,0.081372388,12.41521083,12.41521083
9784,0.095412704,12.41041999,12.41041999
9785,0.109087912,12.40618419,12.40618419
9786,0.122373523,12.40253016,12.40253016
9787,0.13524738,12.39948098,12.39948098
9788,0.14768949,12.39705626,12.39705626
9789,0.159681837,12.39527246,12.39527246
9790,0.171208187,12.39414313,12.39414313
9791,0.182253905,12.39367923,12.39367923
9792,0.19280577,12.39388936,12.39388936
9793,0.202851812,12.39478009,12.39478009
9794,0.212381159,12.39635613,12.39635613
9795,0.221383904,12.3986206,12.3986206
9796,0.229850991,12.40157522,12.40157522
9797,0.237774117,12.40522049,12.40522049
9798,0.245145659,12.40955582,12.40955582
9799,0.251958611,12.41457968,12.41457968
9800,0.258206548,12.4202897,12.4202897
9801,0.263883603,12.42668273,12.42668273
9802,0.26898446,12.43375492,12.43375492
9803,0.273504371,12.44150171,12.44150171
9804,0.277439182,12.44991789,12.44991789
9805,0.280785386,12.45899753,12.45899753
9806,0.283540184,12.46873394,12.46873394
9807,0.285701572,12.47911963,12.47911963
9808,0.287268443,12.49014615,12.49014615
9809,0.288240711,12.501804,12.501804
9810,0.288619448,12.51408245,12.51408245
9811,0.288407052,12.52696933,12.52696933
9812,0.287607419,12.54045083,12.54045083
9813,0.286226147,12.55451124,12.55451124
9814,0.284270739,12.56913266,12.56913266
9815,0.281750831,12.58429472,12.58429472
9816,0.278678412,12.59997424,12.59997424
9817,0.275068047,12.61614496,12.61614496
9818,0.27093708,12.63277723,12.63277723
9819,0.266305812,12.64983775,12.64983775
9820,0.26119764,12.66728933,12.66728933
9821,0.255639125,12.68509082,12.68509082
9822,0.249660001,12.703197,12.703197
9823,0.243293078,12.72155874,12.72155874
9824,0.236574057,12.74012314,12.74012314
9825,0.229541227,12.75883397,12.75883397
9826,0.222235061,12.77763214,12.77763214
9827,0.214697712,12.79645636,12.79645636
9828,0.206972427,12.81524389,12.81524389
9829,0.199102912,12.83393139,12.83393139
9830,0.191132667,12.85245579,12.85245579
9831,0.183104342,12.87075515,12.87075515
9832,0.175059123,12.88876947,12.88876947
9833,0.167036204,12.90644141,12.90644141
9834,0.159072347,12.92371687,12.92371687
9835,0.151201549,12.94054545,12.94054545
9836,0.143454823,12.95688078,12.95688078
9837,0.135860089,12.97268063,12.97268063
9838,0.128442161,12.98790697,12.98790697
9839,0.121222819,13.00252591,13.00252591
9840,0.114220951,13.0165075,13.0165075
9841,0.107452741,13.02982551,13.02982551
9842,0.100931899,13.04245714,13.04245714
9843,0.094669901,13.05438276,13.05438276
9844,0.088676246,13.06558553,13.06558553
9845,0.082958706,13.07605116,13.07605116
9846,0.077523569,13.08576754,13.08576754
9847,0.072375869,13.09472454,13.09472454
9848,0.067519596,13.10291369,13.10291369
9849,0.06295789,13.11032796,13.11032796
9850,0.058693215,13.11696158,13.11696158
9851,0.054727513,13.12280984,13.12280984
9852,0.051062336,13.12786891,13.12786891
9853,0.047698969,13.13213575,13.13213575
9854,0.044638521,13.13560793,13.13560793
9855,0.041882016,13.13828361,13.13828361
9856,0.03943046,13.14016138,13.14016138
9857,0.037284897,13.14124024,13.14124024
9858,0.035446448,13.14151956,13.14151956
9859,0.033916347,13.140999,13.140999
9860,0.032695957,13.13967851,13.13967851
9861,0.031786778,13.13755831,13.13755831
9862,0.031190444,13.13463891,13.13463891
9863,0.030908707,13.13092106,13.13092106
9864,0.030943416,13.12640586,13.12640586
9865,0.031296476,13.12109472,13.12109472
9866,0.031969798,13.11498943,13.11498943
9867,0.03296524,13.10809224,13.10809224
9868,0.034284529,13.10040592,13.10040592
9869,0.035929166,13.09193386,13.09193386
9870,0.037900324,13.08268021,13.08268021
9871,0.040198717,13.07264998,13.07264998
9872,0.042824457,13.06184923,13.06184923
9873,0.045776889,13.05028526,13.05028526
9874,0.049054405,13.0379668,13.0379668
9875,0.052654238,13.0249043,13.0249043
9876,0.056572229,13.01111014,13.01111014
9877,0.060802583,12.996599,12.996599
9878,0.065337603,12.98138813,12.98138813
9879,0.070167416,12.96549772,12.96549772
9880,0.075279689,12.94895123,12.94895123
9881,0.080659355,12.93177574,12.93177574
9882,0.086288357,12.91400229,12.91400229
9883,0.092145427,12.89566612,12.89566612
9884,0.098205911,12.87680695,12.87680695
9885,0.104441676,12.85746902,12.85746902
9886,0.1108211,12.83770116,12.83770116
9887,0.117309178,12.81755662,12.81755662
9888,0.123867749,12.79709276,12.79709276
9889,0.130455856,12.77637061,12.77637061
9890,0.137030232,12.75545421,12.75545421
9891,0.143545901,12.73440979,12.73440979
9892,0.149956871,12.71330493,12.71330493
9893,0.156216881,12.69220753,12.69220753
9894,0.162280174,12.67118483,12.67118483
9895,0.168102238,12.65030243,12.65030243
9896,0.173640491,12.62962345,12.62962345
9897,0.178854868,12.60920775,12.60920775
9898,0.183708287,12.58911134,12.58911134
9899,0.188166998,12.56938601,12.56938601
9900,0.192200781,12.55007904,12.55007904
9901,0.195783042,12.53123317,12.53123317
9902,0.198890788,12.51288662,12.51288662
9903,0.201504514,12.49507329,12.49507329
9904,0.203608031,12.47782303,12.47782303
9905,0.205188232,12.46116193,12.46116193
9906,0.206234843,12.44511271,12.44511271
9907,0.206740148,12.42969504,12.42969504
9908,0.206698721,12.41492592,12.41492592
9909,0.20610716,12.40082004,12.40082004
9910,0.204963838,12.38739003,12.38739003
9911,0.203268671,12.37464683,12.37464683
9912,0.201022914,12.36259986,12.36259986
9913,0.198228969,12.35125728,12.35125728
9914,0.194890223,12.34062615,12.34062615
9915,0.19101091,12.3307126,12.3307126
9916,0.186595985,12.32152192,12.32152192
9917,0.18165103,12.31305866,12.31305866
9918,0.176182172,12.30532667,12.30532667
9919,0.170196021,12.29832916,12.29832916
9920,0.163699628,12.29206869,12.29206869
9921,0.156700454,12.28654717,12.28654717
9922,0.149206368,12.2817658,12.2817658
9923,0.141225643,12.27772504,12.27772504
9924,0.132766989,12.27442452,12.27442452
9925,0.123839586,12.27186293,12.27186293
9926,0.114453143,12.27003793,12.27003793
9927,0.104617968,12.26894598,12.26894598
9928,0.094345063,12.2685822,12.2685822
9929,0.08364623,12.26894018,12.26894018
9930,0.072534192,12.27001178,12.27001178
9931,0.061022738,12.27178695,12.27178695
9932,0.049126876,12.27425344,12.27425344
9933,0.036863,12.27739659,12.27739659
9934,0.024249066,12.28119908,12.28119908
9935,0.011304769,12.28564067,12.28564067
9936,-0.001948278,12.29069797,12.29069797
9937,-0.01548638,12.29634421,12.29634421
9938,-0.029283616,12.30254908,12.30254908
9939,-0.043311726,12.30927855,12.30927855
9940,-0.05754004,12.31649486,12.31649486
9941,-0.071935467,12.32415649,12.32415649
9942,-0.086462547,12.33221827,12.33221827
9943,-0.101083577,12.34063165,12.34063165
9944,-0.115758824,12.34934498,12.34934498
9945,-0.130446817,12.35830399,12.35830399
9946,-0.145104715,12.36745237,12.36745237
9947,-0.159688745,12.37673241,12.37673241
9948,-0.174154685,12.38608569,12.38608569
9949,-0.188458384,12.39545393,12.39545393
9950,-0.202556276,12.40477965,12.40477965
9951,-0.216405886,12.41400699,12.41400699
9952,-0.229966285,12.42308233,12.42308233
9953,-0.243198486,12.43195487,12.43195487
9954,-0.256065767,12.44057711,12.44057711
9955,-0.268533908,12.44890515,12.44890515
9956,-0.280571342,12.45689897,12.45689897
9957,-0.292149232,12.46452246,12.46452246
9958,-0.30324147,12.47174345,12.47174345
9959,-0.313824613,12.47853359,12.47853359
9960,-0.323877779,12.48486819,12.48486819
9961,-0.333382493,12.49072598,12.49072598
9962,-0.342322522,12.49608885,12.49608885
9963,-0.350683692,12.50094156,12.50094156
9964,-0.358453693,12.50527145,12.50527145
9965,-0.365621899,12.50906818,12.50906818
9966,-0.37217919,12.51232339,12.51232339
9967,-0.378117787,12.51503049,12.51503049
9968,-0.383431099,12.51718442,12.51718442
9969,-0.388113599,12.51878141,12.51878141
9970,-0.392160702,12.51981885,12.51981885
9971,-0.395568672,12.52029504,12.52029504
9972,-0.398334545,12.52020916,12.52020916
9973,-0.400456067,12.5195611,12.5195611
9974,-0.401931653,12.51835143,12.51835143
9975,-0.402760364,12.5165813,12.5165813
9976,-0.402941895,12.51425248,12.51425248
9977,-0.40247659,12.51136732,12.51136732
9978,-0.401365464,12.50792879,12.50792879
9979,-0.399610248,12.50394055,12.50394055
9980,-0.39721345,12.49940705,12.49940705
9981,-0.394178434,12.49433359,12.49433359
9982,-0.390509511,12.48872653,12.48872653
9983,-0.386212056,12.48259339,12.48259339
9984,-0.381292635,12.47594311,12.47594311
9985,-0.375759152,12.46878621,12.46878621
9986,-0.369621006,12.46113505,12.46113505
9987,-0.362889262,12.45300413,12.45300413
9988,-0.355576831,12.44441029,12.44441029
9989,-0.347698652,12.43537303,12.43537303
9990,-0.339271864,12.42591479,12.42591479
9991,-0.330315973,12.41606118,12.41606118
9992,-0.320852991,12.40584122,12.40584122
9993,-0.310907544,12.39528748,12.39528748
9994,-0.300506928,12.38443625,12.38443625
9995,-0.289681115,12.3733275,12.3733275
9996,-0.278462678,12.36200486,12.36200486
9997,-0.266886654,12.35051538,12.35051538
9998,-0.254990304,12.33890927,12.33890927
9999,-0.242812816,12.32723946,12.32723946
10000,-0.230394909,12.31556104,12.31556104
10001,-0.217778391,12.30393067,12.30393067
10002,-0.205005667,12.29240586,12.29240586
10003,-0.192119219,12.28104425,12.28104425
10004,-0.179161095,12.26990286,12.26990286
10005,-0.166172421,12.25903737,12.25903737
10006,-0.153192961,12.24850151,12.24850151
10007,-0.140260739,12.23834647,12.23834647
10008,-0.127411743,12.22862047,12.22862047
10009,-0.114679708,12.21936838,12.21936838
10010,-0.102095987,12.21063157,12.21063157
10011,-0.089689494,12.20244772,12.20244772
10012,-0.077486721,12.19485083,12.19485083
10013,-0.065511812,12.18787133,12.18787133
10014,-0.053786681,12.18153612,12.18153612
10015,-0.042331169,12.17586885,12.17586885
10016,-0.031163213,12.17089007,12.17089007
10017,-0.02029904,12.16661752,12.16661752
10018,-0.009753355,12.16306631,12.16306631
10019,0.000460473,12.16024924,12.16024924
10020,0.010330228,12.15817699,12.15817699
10021,0.019844683,12.15685837,12.15685837
10022,0.028993446,12.15630054,12.15630054
10023,0.037766825,12.15650916,12.15650916
10024,0.046155705,12.15748863,12.15748863
10025,0.054151452,12.15924219,12.15924219
10026,0.06174582,12.16177208,12.16177208
10027,0.06893089,12.16507966,12.16507966
10028,0.075699012,12.16916552,12.16916552
10029,0.08204277,12.17402952,12.17402952
10030,0.087954961,12.1796709,12.1796709
10031,0.09342859,12.18608831,12.18608831
10032,0.098456877,12.19327982,12.19327982
10033,0.10303328,12.20124295,12.20124295
10034,0.107151537,12.20997466,12.20997466
10035,0.110805719,12.21947133,12.21947133
10036,0.113990302,12.22972869,12.22972869
10037,0.116700258,12.24074175,12.24074175
10038,0.11893116,12.25250473,12.25250473
10039,0.120679314,12.26501091,12.26501091
10040,0.121941903,12.27825248,12.27825248
10041,0.122717162,12.29222036,12.29222036
10042,0.123004573,12.30690399,12.30690399
10043,0.122805075,12.32229107,12.32229107
10044,0.122121314,12.33836726,12.33836726
10045,0.120957896,12.35511592,12.35511592
10046,0.119321668,12.37251768,12.37251768
10047,0.117222005,12.39055013,12.39055013
